house_floor,house_area,house_address,house_price,house_rentKind,house_img_urls,house_title,house_decoration,house_structure,house_link
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/70/7C/CvtcKVc1QOaATNDjAABVH5W7W3U307.jpg
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/0D/C5/CvtcKlci_haAVrYLAACSbEwZUas473.jpg
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/9A/4B/CvtcKVc8EiqAVIPHAADRNgV8aBM431.jpg
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/89/1F/CvtcKVc5LaGAaWzeAACmHDlb84A486.jpg
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/83/26/CvtcKVbVjJmASqCMAAFBJQItL1A243.jpg
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/CA/79/CvtcKlbqKZyAQkonAADgp0ZoLY8282.jpg
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/19/47/CvtcKVaHybSAIkKUAACcFpCJ7jg429.JPG
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/5B/33/CvtcKVcxVUqAdcilAACpu8ZL-NI229.jpg
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/E5/E9/CvtcKVccOweAAE7rAAEQDnxDL90480.jpg
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun.qfangimg.com/group1/147x110/M00/C1/AC/wagAK1aFCU6AXg8BAACRtBto7DQ193.jpg
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/F3/B9/CvtcKVceytGANqVJAABCYNhue4Y246.jpg
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/CA/95/CvtcKlbqKzWAMA9_AADiKYP1GZ8273.jpg
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/5A/8A/CvtcKVcxS1eAMcLjAADmJKeiKtc061.jpg
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/CE/FC/CvtcKVcYc6CAWnFZAACs2vdLPKo547.jpg
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/31层
",39平米,"
					深圳市罗湖区深南东路与北斗路交汇处
					",3800,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/63/9D/CvtcKVbEREiAK56gAACBU-QY1WA209.JPG
			",罗湖黄贝岭新天地名居 40平米中等装修1室1厅1卫,普通装修,1房1厅,http://shenzhen.qfang.com/rent/13298285
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://is2.qfangimg.com/broker/2013/6/18/147x110/d96027bf-669f-4b7f-b8c3-1d592592e47d.jpg
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://is2.qfangimg.com/broker/2013/6/26/147x110/884ba7e8-9e5a-4974-a327-ea83fe29df91.JPG
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun.qfangimg.com/group1/147x110/M00/B6/A0/wagAKlZz5g2ACeV9AABNsiiIACI462.jpg
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/51/9F/CvtcKVaqwDSARWr0AADuxkr81HM755.JPG
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/F0/BB/CvtcKVbvabaAcgqkAACPVts-b7g693.jpg
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/44/C0/CvtcKVb_JjyAeJmxAACMng_070c045.jpg
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/44/B7/CvtcKVb_JciAUEHbAACsvAUFSAg048.jpg
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/0E/E1/CvtcKlcjIMSAVxSRAAB-K40l89M568.JPG
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/0E/DF/CvtcKlcjIHGAaJ13AACbicOzxJY948.JPG
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/0D/5B/CvtcKlci8haAV9YrAABh0y5GjS4010.jpg
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/0F/35/CvtcKVcjHmKAfvRTAADGXYPQ37I591.JPG
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/0E/DB/CvtcKlcjH-6APJ-FAABQJPUwcRk331.jpg
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/0E/D5/CvtcKlcjHy-AGoVoAACSYSaV0MM060.JPG
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://is2.qfangimg.com/broker/2013/3/9/147x110/82766505-8e6f-47b0-b0e5-500cb85b5247.jpg
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://is2.qfangimg.com/broker/2013/3/12/147x110/8deb9752-539b-4afb-9be8-8df54a8b833c.jpg
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/0D/10/CvtcKVci2riAIM9JAABpNTybOn8214.jpg
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/E5/18/CvtcKVccLbmANHQ6AAD0yZqaN34796.jpg
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/07/64/CvtcKlbzhLmAHGCTAAD1A99EL-A244.jpg
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/2F/2C/CvtcKlcpi5aAC8y0AAEuov5qta8867.jpg
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/31/94/CvtcKVb7cUeAKhynAADPy4DjL7w425.jpg
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/28层
",90平米,"
					深圳市南山区白石路与深湾一路交汇处
					",13000,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/7D/2D/CvtcKVbSzFOAKJexAArywg14kHI025.png
			",温馨住家 简欧式风格 全新未住 绝版放租！,豪华装修,2房1厅,http://shenzhen.qfang.com/rent/12177759
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/38/BD/CvtcKVcrBn-ALIMEAADQGRxvfUk639.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/55/08/CvtcKlcwMXuARd2rAADEArXeTYs070.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/3F/B6/CvtcKVcsQE6AXbd8AAEv335pgGM482.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://is2.qfangimg.com/shenzhen/broker/2015/6/26/147x110/7c11558b-b603-4d80-a454-8adfe12ed7f6.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/6D/C7/CvtcKVbKh_WAdareAAC4sj7gE60087.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/A8/68/CvtcKlbibryALMpVAACD37JSb7U055.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/9A/A1/CvtcKVc8HDSABUsrAAErK946ir4724.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/7E/B8/CvtcKVc3EdSARsQSAACvATFCGpo043.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/4F/60/CvtcKlcA51uASJzUAACv3Vvvq3I097.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://is2.qfangimg.com/shenzhen/broker/2015/10/2/147x110/251e83d2-2fad-43a1-bb31-1cf55d70b8a8.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://is2.qfangimg.com/broker/2013/4/2/147x110/a461c5d4-2f3a-4cf9-a61a-893a69071c9c.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun.qfangimg.com/group1/147x110/M00/C0/74/wagAK1ZynUKAOgFsAABtTBK9YYk155.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/3A/AE/CvtcKlb9Hq-AcX3eAACMc71jCdQ186.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/B2/4D/CvtcKVbk8k6ABUO9AADvRFmn9TM885.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://is2.qfangimg.com/broker/2013/7/29/147x110/2ab405e5-3c6d-49f4-8498-da61a5792522.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/9A/A1/CvtcKVc8HCWAXXzIAACPlN2iz0c823.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/C5/99/CvtcKVbpU82AIUXXAABbQkro3Fw795.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun.qfangimg.com/group1/147x110/M00/B7/9D/wagAKlaDlyeAJrtjAACp_F66eJo039.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/2E/41/CvtcKlb7MqaAFQLfAADPkejmdS8072.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/AC/FC/CvtcKVbji72AebI6AACkZhKwN7s086.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/AC/F2/CvtcKVbjip-AM9IEAACahUrQAaU513.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/A9/43/CvtcKVbieWKAPo3KAABibvrW270250.png
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/32层
",65平米,"
					深圳市南山区滨海大道与南光路交接处
					",5300,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/AC/4E/CvtcKlbjiXSAahTYAACUkpzFv_g014.jpg
			",房子家电齐全，装修保养好，岁宝百货楼上，生活方便，交通便利,豪华装修,2房2厅,http://shenzhen.qfang.com/rent/13101443
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/4F/89/CvtcKVcvBiuAX3-dAACbBzTlDLo512.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/A4/62/CvtcKVbhNCmAWYF_AADunxXoWZo646.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/14/BA/CvtcKlckTzSABu4tAACNOrS_ytY369.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/B3/2D/CvtcKVblHQKABtSCAABV6893cCg945.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/4D/90/CvtcKVcuuSaAR8PSAABo_uqEnBM880.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/4D/68/CvtcKVcutKmAbZ_KAABxFht4H7Y639.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/43/5F/CvtcKlctRCKABa2HAACQRKILA2s505.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/76/47/CvtcKVc1tACAJWB8AAGUHdlrA7U227.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/6D/35/CvtcKlc0hAWADEngAACj2tzWdxk472.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/38/3B/CvtcKVcq9_yAMo3OAACpPYbPfug660.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/57/AA/CvtcKlcwiEmAVPURAAB_lCzRkQ4035.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/8C/C0/CvtcKlbZXUqAUbqnAAc1eP3Ly0s013.png
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/9A/66/CvtcKVbeYzqAShzXAAEPJxDAfno571.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/4F/6F/CvtcKlcvEoWAPaYqAACP-2E3geE799.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/4F/42/CvtcKlcvDeSAMdF3AACPFJJBEUE934.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/4F/DF/CvtcKVcvEMyAB-r6AABq1Mb7nn4815.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/48/8C/CvtcKlctztaAGLlIAABrx4nLfT8910.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/48/EF/CvtcKVctyyGAEE9HAAY0MdJwkT4103.png
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									高层
			/8层
",23平米,"
					南新路与红花路交汇处
					",2350,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/48/E5/CvtcKVctyeaAe8s1AABCcE9pWM0144.jpg
			",南山南头东方美地苑 25平米中等装修1室1卫,豪华装修,1房0厅,http://shenzhen.qfang.com/rent/13082181
"
									中层
			/27层
",90.2平米,"
					深圳市彩田北路与北环路交界之西南角
					",7500,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/A1/DC/CvtcKlbg5amAAiajAABlC-3_FdU908.jpg
			",彩田村精装三房，正南向看莲花山，全齐家私电器拎包即住,普通装修,3房2厅,http://shenzhen.qfang.com/rent/12019397
"
									中层
			/27层
",90.2平米,"
					深圳市彩田北路与北环路交界之西南角
					",7500,整租,"
					http://yun200.qfangimg.com/group1/147x110/M00/71/73/CvtcKVbNNOmAL8SZAADYSrL5Evg833.jpg
			",彩田村精装三房，正南向看莲花山，全齐家私电器拎包即住,普通装修,3房2厅,http://shenzhen.qfang.com/rent/12019397
